,sent_ind,cve_sent_ind,token,pos,tag,dep,label,pred_y
428,CVE-2004-2383,1,a,DET,DT,det,O,O
429,CVE-2004-2383,1,spoofing,NOUN,NN,compound,O,O
430,CVE-2004-2383,1,scenario,NOUN,NN,pobj,O,O
431,CVE-2004-2383,1,:,PUNCT,:,punct,O,O
432,CVE-2004-2383,1,the,DET,DT,det,O,O
433,CVE-2004-2383,1,discloser,NOUN,NN,nsubj,O,O
434,CVE-2004-2383,1,provides,VERB,VBZ,ROOT,O,O
435,CVE-2004-2383,1,alternate,ADJ,JJ,amod,O,O
436,CVE-2004-2383,1,scenarios,NOUN,NNS,dobj,O,O
437,CVE-2004-2383,1,.,PUNCT,.,punct,O,O
438,CVE-2004-2383,2,Spoofing,NOUN,NN,amod,O,O
439,CVE-2004-2383,2,scenarios,NOUN,NNS,nsubjpass,O,O
440,CVE-2004-2383,2,are,VERB,VBP,auxpass,O,O
441,CVE-2004-2383,2,currently,ADV,RB,advmod,O,O
442,CVE-2004-2383,2,included,VERB,VBN,ROOT,O,O
443,CVE-2004-2383,2,in,ADP,IN,prep,O,O
444,CVE-2004-2383,2,CVE,PROPN,NNP,pobj,O,O
445,CVE-2004-2383,2,.,PUNCT,.,punct,O,O
446,CVE-2004-2413,0,SQL,NOUN,NN,compound,O,O
447,CVE-2004-2413,0,injection,NOUN,NN,compound,O,O
448,CVE-2004-2413,0,vulnerability,NOUN,NN,nsubj,O,O
449,CVE-2004-2413,0,in,ADP,IN,prep,O,O
450,CVE-2004-2413,0,VP,PROPN,NNP,compound,pn,pn
451,CVE-2004-2413,0,-,PUNCT,HYPH,punct,pn,pn
452,CVE-2004-2413,0,ASP,PROPN,NNP,compound,pn,pn
453,CVE-2004-2413,0,Shopping,NOUN,NN,compound,O,O
454,CVE-2004-2413,0,Cart,NOUN,NN,pobj,O,O
455,CVE-2004-2413,0,4,NUM,CD,nummod,vrs,vrs
456,CVE-2004-2413,0,through,ADP,IN,prep,<=,<=
457,CVE-2004-2413,0,5,NUM,CD,pobj,vre,vre
458,CVE-2004-2413,0,allows,VERB,VBZ,ROOT,verb,verb
459,CVE-2004-2413,0,remote,ADJ,JJ,amod,O,O
460,CVE-2004-2413,0,attackers,NOUN,NNS,nsubj,O,O
461,CVE-2004-2413,0,to,PART,TO,aux,O,O
462,CVE-2004-2413,0,execute,VERB,VB,ccomp,O,O
463,CVE-2004-2413,0,arbitrary,ADJ,JJ,amod,O,O
464,CVE-2004-2413,0,SQL,NOUN,NN,compound,O,O
465,CVE-2004-2413,0,commands,NOUN,NNS,dobj,O,O
466,CVE-2004-2413,0,via,ADP,IN,prep,O,O
467,CVE-2004-2413,0,the,DET,DT,det,O,O
468,CVE-2004-2413,0,(,PUNCT,-LRB-,punct,O,O
469,CVE-2004-2413,0,1,NUM,CD,nummod,O,O
470,CVE-2004-2413,0,),PUNCT,-RRB-,punct,O,O
471,CVE-2004-2413,0,Processed0,PROPN,NNP,pobj,O,O
472,CVE-2004-2413,0,and,CCONJ,CC,cc,O,O
473,CVE-2004-2413,0,(,PUNCT,-LRB-,punct,O,O
474,CVE-2004-2413,0,2,PUNCT,LS,conj,O,O
475,CVE-2004-2413,0,),PUNCT,-RRB-,punct,O,O
476,CVE-2004-2413,0,Processed1,PROPN,NNP,punct,O,O
477,CVE-2004-2413,1,parameters,NOUN,NNS,ROOT,O,O
478,CVE-2004-2413,1,in,ADP,IN,prep,O,O
479,CVE-2004-2413,1,a,DET,DT,det,O,O
480,CVE-2004-2413,1,POST,NOUN,NN,compound,O,O
481,CVE-2004-2413,1,request,NOUN,NN,pobj,O,O
482,CVE-2004-2413,1,to,ADP,IN,prep,O,O
483,CVE-2004-2413,1,shopproductselect.asp,X,ADD,pobj,O,O
484,CVE-2004-2413,1,.,PUNCT,.,punct,O,O
485,CVE-2005-2994,0,Unspecified,ADJ,JJ,amod,O,O
486,CVE-2005-2994,0,vulnerability,NOUN,NN,nsubj,O,O
487,CVE-2005-2994,0,in,ADP,IN,prep,O,O
488,CVE-2005-2994,0,the,DET,DT,det,O,O
489,CVE-2005-2994,0,web,NOUN,NN,compound,O,O
490,CVE-2005-2994,0,client,NOUN,NN,pobj,O,O
491,CVE-2005-2994,0,for,ADP,IN,prep,O,O
492,CVE-2005-2994,0,IBM,PROPN,NNP,compound,O,O
493,CVE-2005-2994,0,Rational,PROPN,NNP,compound,pn,pn
494,CVE-2005-2994,0,ClearQuest,PROPN,NNP,pobj,pn,pn
495,CVE-2005-2994,0,2002.05.00,PROPN,NNP,punct,version,version
496,CVE-2005-2994,0,and,CCONJ,CC,cc,sp,sp
497,CVE-2005-2994,0,2002.05.20,NUM,CD,punct,version,version
498,CVE-2005-2994,0,",",PUNCT,",",punct,sp,sp
499,CVE-2005-2994,0,and,CCONJ,CC,cc,sp,sp
500,CVE-2005-2994,0,2003.06.00,NUM,CD,conj,vrs,vrs
501,CVE-2005-2994,0,through,ADP,IN,prep,<=,<=
502,CVE-2005-2994,0,2003.06.15,NUM,CD,pobj,vre,vre
503,CVE-2005-2994,0,before,ADP,IN,prep,<,<
504,CVE-2005-2994,0,SR5,NOUN,NNS,pobj,update,update
505,CVE-2005-2994,0,",",PUNCT,",",punct,O,O
506,CVE-2005-2994,0,allows,VERB,VBZ,ROOT,verb,verb
507,CVE-2005-2994,0,remote,ADJ,JJ,amod,O,O
508,CVE-2005-2994,0,attackers,NOUN,NNS,nsubj,O,O
509,CVE-2005-2994,0,to,PART,TO,aux,O,O
510,CVE-2005-2994,0,execute,VERB,VB,ccomp,O,O
511,CVE-2005-2994,0,XML,NOUN,NN,compound,O,O
512,CVE-2005-2994,0,Style,NOUN,NN,compound,O,O
513,CVE-2005-2994,0,Sheets,NOUN,NNS,dobj,O,O
514,CVE-2005-2994,0,(,PUNCT,-LRB-,punct,O,O
515,CVE-2005-2994,0,XSS,PROPN,NNP,appos,O,O
516,CVE-2005-2994,0,),PUNCT,-RRB-,punct,O,O
517,CVE-2005-2994,0,.,PUNCT,.,punct,O,O
518,CVE-2006-1194,0,Integer,ADJ,JJ,amod,O,O
519,CVE-2006-1194,0,signedness,ADJ,JJ,compound,O,O
520,CVE-2006-1194,0,error,NOUN,NN,ROOT,O,O
521,CVE-2006-1194,0,in,ADP,IN,prep,O,O
522,CVE-2006-1194,0,the,DET,DT,det,O,O
523,CVE-2006-1194,0,enet_protocol_handle_incoming_commands,PROPN,NNPS,compound,O,O
524,CVE-2006-1194,0,function,NOUN,NN,pobj,O,O
525,CVE-2006-1194,0,in,ADP,IN,prep,O,O
526,CVE-2006-1194,0,protocol.c,PROPN,NNP,pobj,O,O
527,CVE-2006-1194,0,for,ADP,IN,prep,O,O
528,CVE-2006-1194,0,ENet,PROPN,NNP,compound,pn,pn
529,CVE-2006-1194,0,library,NOUN,NN,compound,pn,pn
530,CVE-2006-1194,0,CVS,PROPN,NNP,compound,O,O
531,CVE-2006-1194,0,version,NOUN,NN,pobj,O,O
532,CVE-2006-1194,0,Jul,PROPN,NNP,npadvmod,vre,vre
533,CVE-2006-1194,0,2005,NUM,CD,nummod,vre,vre
534,CVE-2006-1194,0,and,CCONJ,CC,cc,=,=
535,CVE-2006-1194,0,earlier,ADV,RBR,conj,<,<
536,CVE-2006-1194,0,",",PUNCT,",",punct,O,O
537,CVE-2006-1194,0,as,ADP,IN,mark,O,O
538,CVE-2006-1194,0,used,VERB,VBN,advcl,O,O
539,CVE-2006-1194,0,in,ADP,IN,prep,O,O
540,CVE-2006-1194,0,products,NOUN,NNS,pobj,O,O
541,CVE-2006-1194,0,including,VERB,VBG,prep,O,O
542,CVE-2006-1194,0,(,PUNCT,-LRB-,punct,O,O
543,CVE-2006-1194,0,1,PUNCT,LS,meta,O,O
544,CVE-2006-1194,0,),PUNCT,-RRB-,punct,O,O
545,CVE-2006-1194,0,Cube,PROPN,NNP,pobj,O,O
546,CVE-2006-1194,0,",",PUNCT,",",punct,O,O
547,CVE-2006-1194,0,(,PUNCT,-LRB-,punct,O,O
548,CVE-2006-1194,0,2,PUNCT,LS,meta,O,O
549,CVE-2006-1194,0,),PUNCT,-RRB-,punct,O,O
550,CVE-2006-1194,0,Sauerbraten,NOUN,NN,conj,O,O
551,CVE-2006-1194,0,",",PUNCT,",",punct,O,O
552,CVE-2006-1194,0,and,CCONJ,CC,cc,O,O
553,CVE-2006-1194,0,(,PUNCT,-LRB-,punct,O,O
554,CVE-2006-1194,0,3,PUNCT,LS,conj,O,O
555,CVE-2006-1194,0,),PUNCT,-RRB-,punct,O,O
556,CVE-2006-1194,1,Duke3d_w32,PROPN,NNP,npadvmod,O,O
557,CVE-2006-1194,1,",",PUNCT,",",punct,O,O
558,CVE-2006-1194,1,allows,VERB,VBZ,ROOT,verb,verb
559,CVE-2006-1194,1,remote,ADJ,JJ,amod,O,O
560,CVE-2006-1194,1,attackers,NOUN,NNS,nsubj,O,O
561,CVE-2006-1194,1,to,PART,TO,aux,O,O
562,CVE-2006-1194,1,cause,VERB,VB,ccomp,O,O
563,CVE-2006-1194,1,a,DET,DT,det,O,O
564,CVE-2006-1194,1,denial,NOUN,NN,dobj,O,O
565,CVE-2006-1194,1,of,ADP,IN,prep,O,O
566,CVE-2006-1194,1,service,NOUN,NN,pobj,O,O
567,CVE-2006-1194,1,(,PUNCT,-LRB-,punct,O,O
568,CVE-2006-1194,1,application,NOUN,NN,compound,O,O
569,CVE-2006-1194,1,crash,NOUN,NN,appos,O,O
570,CVE-2006-1194,1,),PUNCT,-RRB-,punct,O,O
571,CVE-2006-1194,1,via,ADP,IN,prep,O,O
572,CVE-2006-1194,1,a,DET,DT,det,O,O
573,CVE-2006-1194,1,packet,NOUN,NN,pobj,O,O
574,CVE-2006-1194,1,with,ADP,IN,prep,O,O
575,CVE-2006-1194,1,a,DET,DT,det,O,O
576,CVE-2006-1194,1,large,ADJ,JJ,amod,O,O
577,CVE-2006-1194,1,command,NOUN,NN,compound,O,O
578,CVE-2006-1194,1,length,NOUN,NN,compound,O,O
579,CVE-2006-1194,1,value,NOUN,NN,pobj,O,O
580,CVE-2006-1194,1,",",PUNCT,",",punct,O,O
581,CVE-2006-1194,1,which,DET,WDT,nsubj,O,O
582,CVE-2006-1194,1,leads,VERB,VBZ,relcl,O,O
583,CVE-2006-1194,1,to,ADP,IN,prep,O,O
584,CVE-2006-1194,1,an,DET,DT,det,O,O
585,CVE-2006-1194,1,invalid,ADJ,JJ,amod,O,O
586,CVE-2006-1194,1,memory,NOUN,NN,compound,O,O
587,CVE-2006-1194,1,access,NOUN,NN,pobj,O,O
588,CVE-2006-1194,1,.,PUNCT,.,punct,O,O
589,CVE-2006-1960,0,Cross,PROPN,NNP,subtok,O,O
590,CVE-2006-1960,0,-,NOUN,NN,subtok,O,O
591,CVE-2006-1960,0,site,NOUN,NN,compound,O,O
592,CVE-2006-1960,0,scripting,NOUN,NN,nsubj,O,O
593,CVE-2006-1960,0,(,PUNCT,-LRB-,punct,O,O
594,CVE-2006-1960,0,XSS,PROPN,NNP,nmod,O,O
595,CVE-2006-1960,0,),PUNCT,-RRB-,punct,O,O
596,CVE-2006-1960,0,vulnerability,NOUN,NN,appos,O,O
597,CVE-2006-1960,0,in,ADP,IN,prep,O,O
598,CVE-2006-1960,0,the,DET,DT,det,O,O
599,CVE-2006-1960,0,appliance,NOUN,NN,compound,O,O
600,CVE-2006-1960,0,web,NOUN,NN,compound,O,O
601,CVE-2006-1960,0,user,NOUN,NN,compound,O,O
602,CVE-2006-1960,0,interface,NOUN,NN,pobj,O,O
603,CVE-2006-1960,0,in,ADP,IN,prep,O,O
604,CVE-2006-1960,0,Cisco,PROPN,NNP,compound,O,O
605,CVE-2006-1960,0,CiscoWorks,PROPN,NNP,compound,O,O
606,CVE-2006-1960,0,Wireless,PROPN,NNP,compound,pn,pn
607,CVE-2006-1960,0,LAN,PROPN,NNP,compound,pn,pn
608,CVE-2006-1960,0,Solution,PROPN,NNP,compound,pn,pn
609,CVE-2006-1960,0,Engine,NOUN,NN,pobj,pn,pn
610,CVE-2006-1960,0,(,PUNCT,-LRB-,punct,O,O
611,CVE-2006-1960,0,WLSE,PROPN,NNP,appos,pn,pn
612,CVE-2006-1960,0,),PUNCT,-RRB-,punct,O,O
613,CVE-2006-1960,0,and,CCONJ,CC,cc,O,O
614,CVE-2006-1960,0,WLSE,PROPN,NNP,compound,pn,pn
615,CVE-2006-1960,0,Express,PROPN,NNP,conj,edition,edition
616,CVE-2006-1960,0,before,ADP,IN,prep,<,<
617,CVE-2006-1960,0,2.13,NUM,CD,pobj,vre,vre
618,CVE-2006-1960,0,allows,VERB,VBZ,ROOT,verb,verb
619,CVE-2006-1960,0,remote,ADJ,JJ,amod,O,O
620,CVE-2006-1960,0,attackers,NOUN,NNS,nsubj,O,O
621,CVE-2006-1960,0,to,PART,TO,aux,O,O
622,CVE-2006-1960,0,inject,VERB,VB,ccomp,O,O
623,CVE-2006-1960,0,arbitrary,ADJ,JJ,amod,O,O
624,CVE-2006-1960,0,web,NOUN,NN,compound,O,O
625,CVE-2006-1960,0,script,NOUN,NN,dobj,O,O
626,CVE-2006-1960,0,or,CCONJ,CC,cc,O,O
627,CVE-2006-1960,0,HTML,PROPN,NNP,conj,O,O
628,CVE-2006-1960,0,",",PUNCT,",",punct,O,O
629,CVE-2006-1960,0,possibly,ADV,RB,advmod,O,O
630,CVE-2006-1960,0,via,ADP,IN,prep,O,O
631,CVE-2006-1960,0,the,DET,DT,det,O,O
632,CVE-2006-1960,0,displayMsg,NOUN,NNS,compound,O,O
633,CVE-2006-1960,0,parameter,NOUN,NN,pobj,O,O
634,CVE-2006-1960,0,to,ADP,IN,prep,O,O
635,CVE-2006-1960,0,archiveApplyDisplay.jsp,NOUN,NN,pobj,O,O
636,CVE-2006-1960,0,",",PUNCT,",",punct,O,O
637,CVE-2006-1960,0,aka,ADV,RB,advmod,O,O
638,CVE-2006-1960,0,bug,NOUN,NN,compound,O,O
639,CVE-2006-1960,0,ID,PROPN,NNP,compound,O,O
640,CVE-2006-1960,0,CSCsc01095,PROPN,NNP,npadvmod,O,O
641,CVE-2006-1960,0,.,PUNCT,.,punct,O,O
642,CVE-2006-2313,0,PostgreSQL,PROPN,NNP,compound,pn,pn
643,CVE-2006-2313,0,8.1.x,NUM,CD,ROOT,vr,vr
644,CVE-2006-2313,0,before,ADP,IN,prep,<,<
645,CVE-2006-2313,0,8.1.4,NUM,CD,pobj,vre,vre
646,CVE-2006-2313,0,",",PUNCT,",",punct,sp,sp
647,CVE-2006-2313,0,8.0.x,NUM,CD,appos,vr,vr
648,CVE-2006-2313,0,before,ADP,IN,prep,<,<
649,CVE-2006-2313,0,8.0.8,NUM,CD,pobj,vre,vre
650,CVE-2006-2313,0,",",PUNCT,",",punct,sp,sp
651,CVE-2006-2313,0,7.4.x,NUM,CD,appos,vr,vr
652,CVE-2006-2313,0,before,ADP,IN,prep,<,<
653,CVE-2006-2313,0,7.4.13,NUM,CD,pobj,vre,vre
654,CVE-2006-2313,0,",",PUNCT,",",punct,sp,sp
655,CVE-2006-2313,0,7.3.x,NUM,CD,appos,vr,vr
656,CVE-2006-2313,0,before,ADP,IN,prep,<,<
657,CVE-2006-2313,0,7.3.15,NUM,CD,pobj,vre,vre
658,CVE-2006-2313,0,",",PUNCT,",",punct,sp,sp
659,CVE-2006-2313,0,and,CCONJ,CC,cc,=,=
660,CVE-2006-2313,0,earlier,ADJ,JJR,amod,<,<
661,CVE-2006-2313,0,versions,NOUN,NNS,nsubj,O,O
662,CVE-2006-2313,0,allows,VERB,VBZ,conj,verb,verb
663,CVE-2006-2313,0,context,NOUN,NN,npadvmod,O,O
664,CVE-2006-2313,0,-,PUNCT,HYPH,punct,O,O
665,CVE-2006-2313,0,dependent,ADJ,JJ,amod,O,O
666,CVE-2006-2313,0,attackers,NOUN,NNS,nsubj,O,O
667,CVE-2006-2313,0,to,PART,TO,aux,O,O
668,CVE-2006-2313,0,bypass,VERB,VB,ccomp,O,O
669,CVE-2006-2313,0,SQL,NOUN,NN,compound,O,O
670,CVE-2006-2313,0,injection,NOUN,NN,compound,O,O
671,CVE-2006-2313,0,protection,NOUN,NN,compound,O,O
672,CVE-2006-2313,0,methods,NOUN,NNS,dobj,O,O
673,CVE-2006-2313,0,in,ADP,IN,prep,O,O
674,CVE-2006-2313,0,applications,NOUN,NNS,pobj,O,O
675,CVE-2006-2313,0,via,ADP,IN,prep,O,O
676,CVE-2006-2313,0,invalid,ADJ,JJ,amod,O,O
677,CVE-2006-2313,0,encodings,NOUN,NNS,pobj,O,O
678,CVE-2006-2313,0,of,ADP,IN,prep,O,O
679,CVE-2006-2313,0,multibyte,NOUN,NN,amod,O,O
680,CVE-2006-2313,0,characters,NOUN,NNS,pobj,O,O
681,CVE-2006-2313,0,",",PUNCT,",",punct,O,O
682,CVE-2006-2313,0,aka,ADV,RB,advmod,O,O
683,CVE-2006-2313,0,one,NUM,CD,nummod,O,O
684,CVE-2006-2313,0,variant,NOUN,NN,appos,O,O
685,CVE-2006-2313,0,of,ADP,IN,prep,O,O
686,CVE-2006-2313,0,"""",PUNCT,``,punct,O,O
687,CVE-2006-2313,0,Encoding,PROPN,NNP,amod,O,O
688,CVE-2006-2313,0,-,PUNCT,HYPH,punct,O,O
689,CVE-2006-2313,0,Based,VERB,VBN,amod,O,O
690,CVE-2006-2313,0,SQL,PROPN,NNP,compound,O,O
691,CVE-2006-2313,0,Injection,NOUN,NN,pobj,O,O
692,CVE-2006-2313,0,.,PUNCT,.,punct,O,O
693,CVE-2006-2313,1,"""",PUNCT,'',ROOT,O,O
694,CVE-2006-3829,0,Cross,PROPN,NNP,subtok,O,O
695,CVE-2006-3829,0,-,ADJ,JJ,subtok,O,O
696,CVE-2006-3829,0,site,ADJ,JJ,compound,O,O
697,CVE-2006-3829,0,request,NOUN,NN,compound,O,O
698,CVE-2006-3829,0,forgery,NOUN,NN,nmod,O,O
699,CVE-2006-3829,0,(,PUNCT,-LRB-,punct,O,O
700,CVE-2006-3829,0,CSRF,PROPN,NNP,nmod,O,O
701,CVE-2006-3829,0,),PUNCT,-RRB-,punct,O,O
702,CVE-2006-3829,0,vulnerability,NOUN,NN,ROOT,O,O
703,CVE-2006-3829,0,in,ADP,IN,prep,O,O
704,CVE-2006-3829,0,bmc,NOUN,NN,nmod,O,O
705,CVE-2006-3829,0,/,PUNCT,NFP,punct,O,O
706,CVE-2006-3829,0,admin.php,X,ADD,pobj,O,O
707,CVE-2006-3829,0,in,ADP,IN,prep,O,O
708,CVE-2006-3829,0,Kailash,PROPN,NNP,compound,O,O
709,CVE-2006-3829,0,Nadh,PROPN,NNP,compound,O,O
710,CVE-2006-3829,0,boastMachine,PROPN,NNP,pobj,pn,pn
711,CVE-2006-3829,0,(,PUNCT,-LRB-,punct,O,O
712,CVE-2006-3829,0,formerly,ADV,RB,advmod,O,O
713,CVE-2006-3829,0,bMachine,PROPN,NNP,appos,O,O
714,CVE-2006-3829,0,),PUNCT,-RRB-,punct,O,O
715,CVE-2006-3829,1,3.1,NUM,CD,nsubj,vre,vre
716,CVE-2006-3829,1,and,CCONJ,CC,cc,=,=
717,CVE-2006-3829,1,earlier,ADJ,JJR,conj,<,<
718,CVE-2006-3829,1,allows,VERB,VBZ,ROOT,verb,verb
719,CVE-2006-3829,1,remote,ADJ,JJ,amod,O,O
720,CVE-2006-3829,1,attackers,NOUN,NNS,nsubj,O,O
721,CVE-2006-3829,1,to,PART,TO,aux,O,O
722,CVE-2006-3829,1,perform,VERB,VB,ccomp,O,O
723,CVE-2006-3829,1,unauthorized,ADJ,JJ,amod,O,O
724,CVE-2006-3829,1,actions,NOUN,NNS,dobj,O,O
725,CVE-2006-3829,1,as,ADP,IN,prep,O,O
726,CVE-2006-3829,1,an,DET,DT,det,O,O
727,CVE-2006-3829,1,administrator,NOUN,NN,pobj,O,O
728,CVE-2006-3829,1,and,CCONJ,CC,cc,O,O
729,CVE-2006-3829,1,delete,VERB,VB,conj,O,O
730,CVE-2006-3829,1,arbitrary,ADJ,JJ,amod,O,O
731,CVE-2006-3829,1,user,NOUN,NN,compound,O,O
732,CVE-2006-3829,1,accounts,VERB,VBZ,dobj,O,O
733,CVE-2006-3829,1,via,ADP,IN,prep,O,O
734,CVE-2006-3829,1,a,DET,DT,det,O,O
735,CVE-2006-3829,1,delete_user,NOUN,NN,compound,O,O
736,CVE-2006-3829,1,action,NOUN,NN,pobj,O,O
737,CVE-2006-3829,1,.,PUNCT,.,punct,O,O
738,CVE-2006-5222,0,Multiple,ADJ,JJ,amod,O,O
739,CVE-2006-5222,0,PHP,ADJ,JJ,nmod,O,O
740,CVE-2006-5222,0,remote,ADJ,JJ,amod,O,O
741,CVE-2006-5222,0,file,NOUN,NN,compound,O,O
742,CVE-2006-5222,0,inclusion,NOUN,NN,nsubj,O,O
743,CVE-2006-5222,0,vulnerabilities,NOUN,NNS,ROOT,O,O
744,CVE-2006-5222,0,in,ADP,IN,prep,O,O
745,CVE-2006-5222,0,Dimension,PROPN,NNP,pobj,pn,pn
746,CVE-2006-5222,0,of,ADP,IN,prep,pn,pn
747,CVE-2006-5222,0,phpBB,NOUN,NN,pobj,pn,pn
748,CVE-2006-5222,0,0.2.6,NUM,CD,appos,vre,vre
749,CVE-2006-5222,0,and,CCONJ,CC,cc,=,=
750,CVE-2006-5222,0,earlier,ADV,RBR,advmod,<,<
751,CVE-2006-5222,0,allow,VERB,VB,conj,verb,verb
752,CVE-2006-5222,0,remote,ADJ,JJ,amod,O,O
753,CVE-2006-5222,0,attackers,NOUN,NNS,nsubj,O,O
754,CVE-2006-5222,0,to,PART,TO,aux,O,O
755,CVE-2006-5222,0,execute,VERB,VB,ccomp,O,O
756,CVE-2006-5222,0,arbitrary,ADJ,JJ,amod,O,O
757,CVE-2006-5222,0,PHP,ADJ,JJ,compound,O,O
758,CVE-2006-5222,0,code,NOUN,NN,dobj,O,O
759,CVE-2006-5222,0,via,ADP,IN,prep,O,O
760,CVE-2006-5222,0,a,DET,DT,det,O,O
761,CVE-2006-5222,0,URL,NOUN,NN,pobj,O,O
762,CVE-2006-5222,0,in,ADP,IN,prep,O,O
763,CVE-2006-5222,0,the,DET,DT,det,O,O
764,CVE-2006-5222,0,phpbb_root_path,PROPN,NNP,compound,O,O
765,CVE-2006-5222,0,parameter,NOUN,NN,pobj,O,O
766,CVE-2006-5222,0,in,ADP,IN,prep,O,O
767,CVE-2006-5222,1,(,PUNCT,-LRB-,punct,O,O
768,CVE-2006-5222,1,1,NUM,CD,meta,O,O
769,CVE-2006-5222,1,),PUNCT,-RRB-,punct,O,O
770,CVE-2006-5222,1,includes,VERB,VBZ,ROOT,O,O
771,CVE-2006-5222,1,/,SYM,SYM,punct,O,O
772,CVE-2006-5222,1,themen_portal_mitte.php,PROPN,NNP,punct,O,O
773,CVE-2006-5222,1,or,CCONJ,CC,cc,O,O
774,CVE-2006-5222,1,(,PUNCT,-LRB-,punct,O,O
775,CVE-2006-5222,1,2,NUM,CD,meta,O,O
776,CVE-2006-5222,1,),PUNCT,-RRB-,punct,O,O
777,CVE-2006-5222,1,includes,VERB,VBZ,conj,O,O
778,CVE-2006-5222,1,/,SYM,SYM,punct,O,O
779,CVE-2006-5222,1,logger_engine.php,PROPN,NNP,punct,O,O
780,CVE-2006-5222,1,.,PUNCT,.,punct,O,O
781,CVE-2006-5533,0,Multiple,ADJ,JJ,amod,O,O
782,CVE-2006-5533,0,PHP,ADJ,JJ,nmod,O,O
783,CVE-2006-5533,0,remote,ADJ,JJ,amod,O,O
784,CVE-2006-5533,0,file,NOUN,NN,compound,O,O
785,CVE-2006-5533,0,inclusion,NOUN,NN,nsubj,O,O
786,CVE-2006-5533,0,vulnerabilities,NOUN,NNS,ROOT,O,O
787,CVE-2006-5533,0,in,ADP,IN,prep,O,O
788,CVE-2006-5533,0,AROUNDMe,PROPN,NNP,compound,pn,pn
789,CVE-2006-5533,0,0.6.9,NUM,CD,pobj,vre,vre
790,CVE-2006-5533,0,",",PUNCT,",",punct,sp,sp
791,CVE-2006-5533,0,and,CCONJ,CC,cc,=,=
792,CVE-2006-5533,0,possibly,ADV,RB,advmod,adverb,adverb
793,CVE-2006-5533,0,earlier,ADV,RBR,advmod,<,<
794,CVE-2006-5533,0,",",PUNCT,",",punct,O,O
795,CVE-2006-5533,0,when,ADV,WRB,advmod,O,O
796,CVE-2006-5533,0,register_globals,NOUN,NNS,nsubjpass,O,O
797,CVE-2006-5533,0,is,VERB,VBZ,auxpass,O,O
798,CVE-2006-5533,0,enabled,VERB,VBN,advcl,O,O
799,CVE-2006-5533,0,",",PUNCT,",",punct,O,O
800,CVE-2006-5533,0,allow,VERB,VB,conj,verb,verb
801,CVE-2006-5533,0,remote,ADJ,JJ,amod,O,O
802,CVE-2006-5533,0,attackers,NOUN,NNS,nsubj,O,O
803,CVE-2006-5533,0,to,PART,TO,aux,O,O
804,CVE-2006-5533,0,execute,VERB,VB,ccomp,O,O
805,CVE-2006-5533,0,arbitrary,ADJ,JJ,amod,O,O
806,CVE-2006-5533,0,PHP,ADJ,JJ,compound,O,O
807,CVE-2006-5533,0,code,NOUN,NN,dobj,O,O
808,CVE-2006-5533,0,via,ADP,IN,prep,O,O
809,CVE-2006-5533,0,a,DET,DT,det,O,O
810,CVE-2006-5533,0,URL,NOUN,NN,pobj,O,O
811,CVE-2006-5533,0,in,ADP,IN,prep,O,O
812,CVE-2006-5533,0,the,DET,DT,det,O,O
813,CVE-2006-5533,0,templatePath,ADJ,JJ,amod,O,O
814,CVE-2006-5533,0,parameter,NOUN,NN,pobj,O,O
815,CVE-2006-5533,0,in,ADP,IN,prep,O,O
816,CVE-2006-5533,0,template,NOUN,NN,nmod,O,O
817,CVE-2006-5533,0,/,SYM,SYM,punct,O,O
818,CVE-2006-5533,0,barnraiser_01/pol_view.tpl.php,PROPN,NNP,pobj,O,O
819,CVE-2006-5533,0,and,CCONJ,CC,cc,O,O
820,CVE-2006-5533,0,other,ADJ,JJ,amod,O,O
821,CVE-2006-5533,0,unspecified,ADJ,JJ,amod,O,O
822,CVE-2006-5533,0,PHP,NOUN,NN,compound,O,O
823,CVE-2006-5533,0,scripts,NOUN,NNS,conj,O,O
824,CVE-2006-5533,0,",",PUNCT,",",punct,O,O
825,CVE-2006-5533,0,a,DET,DT,det,O,O
826,CVE-2006-5533,0,different,ADJ,JJ,amod,O,O
827,CVE-2006-5533,0,vector,NOUN,NN,appos,O,O
828,CVE-2006-5533,0,than,ADP,IN,prep,O,O
829,CVE-2006-5533,0,CVE-2006,NOUN,NN,pobj,O,O
830,CVE-2006-5533,0,-,PUNCT,HYPH,punct,O,O
831,CVE-2006-5533,0,5401,NUM,CD,nummod,O,O
832,CVE-2006-5533,0,.,PUNCT,.,punct,O,O
833,CVE-2006-6770,0,Multiple,ADJ,JJ,amod,O,O
834,CVE-2006-6770,0,PHP,ADJ,JJ,nmod,O,O
835,CVE-2006-6770,0,remote,ADJ,JJ,amod,O,O
836,CVE-2006-6770,0,file,NOUN,NN,compound,O,O
837,CVE-2006-6770,0,inclusion,NOUN,NN,nsubj,O,O
838,CVE-2006-6770,0,vulnerabilities,NOUN,NNS,nsubj,O,O
839,CVE-2006-6770,0,in,ADP,IN,prep,O,O
840,CVE-2006-6770,0,Jinzora,PROPN,NNP,compound,pn,pn
841,CVE-2006-6770,0,Media,PROPN,NNP,compound,O,O
842,CVE-2006-6770,0,Jukebox,PROPN,NNP,pobj,O,O
843,CVE-2006-6770,0,2.7,NUM,CD,nummod,vre,vre
844,CVE-2006-6770,0,and,CCONJ,CC,cc,=,=
845,CVE-2006-6770,0,earlier,ADV,RBR,conj,<,<
846,CVE-2006-6770,0,",",PUNCT,",",punct,O,O
